bot_match_id,aoe2_match_id,date,nick,team,civ,result
1331613,450846753,2026-01-24 19:18,TiShi,0,Huns,W
1331613,450846753,2026-01-24 19:18,tyPo,0,Poles,W
1331638,450857521,2026-01-24 20:09,centurion12,1,Franks,L
1331638,450857521,2026-01-24 20:09,Shadeslayer,0,Italians,W
1331638,450857521,2026-01-24 20:09,I'm Dead Guyzzz...,1,Teutons,L
1331638,450857521,2026-01-24 20:09,ddk,0,Wei,W
1331638,450857521,2026-01-24 20:09,tyPo Fan,1,Saracens,L
1331638,450857521,2026-01-24 20:09,Gajini,0,Maya,W
1331638,450857521,2026-01-24 20:09,sundar7238,0,Spanish,W
1331689,450872014,2026-01-24 20:53,Dark De Bruyne,1,Georgians,L
1331689,450872014,2026-01-24 20:53,Shadeslayer,1,Ethiopians,L
1331689,450872014,2026-01-24 20:53,I'm Dead Guyzzz...,1,Portuguese,L
1331689,450872014,2026-01-24 20:53,thelivi,0,Maya,W
1331689,450872014,2026-01-24 20:53,Gajini,0,Bulgarians,W
1331689,450872014,2026-01-24 20:53,guruGreatest,0,Burmese,W
1331689,450872014,2026-01-24 20:53,TiShi,1,Slavs,L
1331689,450872014,2026-01-24 20:53,M1k3,0,Teutons,W
1331720,450884333,2026-01-24 21:30,Dark De Bruyne,1,Koreans,L
1331720,450884333,2026-01-24 21:30,Shadeslayer,0,Persians,W
1331720,450884333,2026-01-24 21:30,I'm Dead Guyzzz...,0,Inca,W
1331720,450884333,2026-01-24 21:30,tyPo Fan,0,Bohemians,W
1331720,450884333,2026-01-24 21:30,thelivi,1,Magyars,L
1331720,450884333,2026-01-24 21:30,guruGreatest,1,Huns,L
1331720,450884333,2026-01-24 21:30,M1k3,1,Aztecs,L
1332169,451034828,2026-01-25 09:24,ninjavarier,1,Turks,L
1332169,451034828,2026-01-25 09:24,MuttonKuska,0,Bulgarians,W
1332169,451034828,2026-01-25 09:24,ImVaibhav,0,Inca,W
1332169,451034828,2026-01-25 09:24,thelivi,1,Khmer,L
1332169,451034828,2026-01-25 09:24,Gajini,1,Mongols,L
1332169,451034828,2026-01-25 09:24,guruGreatest,1,Berbers,L
1332169,451034828,2026-01-25 09:24,tyPo,0,Persians,W
1332169,451034828,2026-01-25 09:24,M1k3,0,Vietnamese,W
1332203,451054570,2026-01-25 11:39,centurion12,0,Poles,W
1332203,451054570,2026-01-25 11:39,Dark De Bruyne,1,Malians,L
1332203,451054570,2026-01-25 11:39,feedertony,0,Inca,W
1332203,451054570,2026-01-25 11:39,tyPo Fan,0,Turks,W
1332203,451054570,2026-01-25 11:39,guruGreatest,0,Khmer,W
1332203,451054570,2026-01-25 11:39,sundar7238,1,Celts,L
1332203,451054570,2026-01-25 11:39,tyPo,1,Byzantines,L
1332208,451064390,2026-01-25 12:47,ninjavarier,1,Vikings,W
1332208,451064390,2026-01-25 12:47,centurion12,0,Tatars,L
1332208,451064390,2026-01-25 12:47,Dark De Bruyne,1,Teutons,W
1332208,451064390,2026-01-25 12:47,trush25,0,Portuguese,L
1332208,451064390,2026-01-25 12:47,feedertony,1,Malay,W
1332208,451064390,2026-01-25 12:47,tyPo Fan,1,Sicilians,W
1332208,451064390,2026-01-25 12:47,guruGreatest,0,Bengalis,L
1332208,451064390,2026-01-25 12:47,sundar7238,0,Japanese,L
1332220,451076748,2026-01-25 13:35,ninjavarier,0,Italians,L
1332220,451076748,2026-01-25 13:35,centurion12,1,Poles,W
1332220,451076748,2026-01-25 13:35,feedertony,1,Byzantines,W
1332220,451076748,2026-01-25 13:35,I'm Dead Guyzzz...,0,Portuguese,L
1332220,451076748,2026-01-25 13:35,Gajini,0,Magyars,L
1332220,451076748,2026-01-25 13:35,sundar7238,1,Slavs,W
1332220,451076748,2026-01-25 13:35,tyPo,1,Japanese,W
1332220,451076748,2026-01-25 13:35,M1k3,0,Malay,L
1332258,451101218,2026-01-25 15:38,MuttonKuska,0,Inca,L
1332258,451101218,2026-01-25 15:38,centurion12,1,Bulgarians,W
1332258,451101218,2026-01-25 15:38,I'm Dead Guyzzz...,1,Italians,W
1332258,451101218,2026-01-25 15:38,ddk,1,Slavs,W
1332258,451101218,2026-01-25 15:38,tyPo Fan,0,Persians,L
1332258,451101218,2026-01-25 15:38,Gajini,1,Burmese,W
1332258,451101218,2026-01-25 15:38,guruGreatest,0,Bohemians,L
1332258,451101218,2026-01-25 15:38,tyPo,0,Vietnamese,L
1332278,451114058,2026-01-25 16:15,Shadeslayer,1,Sicilians,L
1332278,451114058,2026-01-25 16:15,I'm Dead Guyzzz...,0,Lithuanians,W
1332278,451114058,2026-01-25 16:15,ddk,1,Khmer,L
1332278,451114058,2026-01-25 16:15,tyPo Fan,0,Burmese,W
1332278,451114058,2026-01-25 16:15,thelivi,0,Jurchens,W
1332278,451114058,2026-01-25 16:15,Gajini,1,Dravidians,L
1332278,451114058,2026-01-25 16:15,M1k3,1,Byzantines,L
1332304,451123919,2026-01-25 16:57,Shadeslayer,0,Portuguese,W
1332304,451123919,2026-01-25 16:57,I'm Dead Guyzzz...,0,Franks,W
1332304,451123919,2026-01-25 16:57,ddk,1,Cumans,L
1332304,451123919,2026-01-25 16:57,thelivi,1,Spanish,L
1332304,451123919,2026-01-25 16:57,Gajini,1,Berbers,L
1332304,451123919,2026-01-25 16:57,guruGreatest,0,Vietnamese,W
1332304,451123919,2026-01-25 16:57,sundar7238,0,Poles,W
1332304,451123919,2026-01-25 16:57,tyPo,1,Hindustanis,L
1332318,451135500,2026-01-25 17:30,centurion12,0,Bengalis,L
1332318,451135500,2026-01-25 17:30,ddk,1,Portuguese,W
1332318,451135500,2026-01-25 17:30,guruGreatest,1,Vikings,W
1332318,451135500,2026-01-25 17:30,stylishsteam,1,Japanese,W
1332318,451135500,2026-01-25 17:30,sundar7238,0,Hindustanis,L
1332318,451135500,2026-01-25 17:30,TiShi,0,Bohemians,L
1332318,451135500,2026-01-25 17:30,tyPo,0,Sicilians,L
1332330,451146984,2026-01-25 18:18,Shadeslayer,1,Khitans,W
1332330,451146984,2026-01-25 18:18,ddk,1,Aztecs,W
1332330,451146984,2026-01-25 18:18,tyPo Fan,0,Portuguese,L
1332330,451146984,2026-01-25 18:18,thelivi,0,Bohemians,L
1332330,451146984,2026-01-25 18:18,guruGreatest,0,Burgundians,L
1332330,451146984,2026-01-25 18:18,stylishsteam,0,Italians,L
1332330,451146984,2026-01-25 18:18,sundar7238,1,Sicilians,W
1332330,451146984,2026-01-25 18:18,TiShi,1,Mongols,W
1332357,451156500,2026-01-25 18:56,centurion12,1,Armenians,W
1332357,451156500,2026-01-25 18:56,ddk,0,Italians,L
1332357,451156500,2026-01-25 18:56,thelivi,1,Poles,W
1332357,451156500,2026-01-25 18:56,guruGreatest,1,Japanese,W
1332357,451156500,2026-01-25 18:56,tyPo,1,Burmese,W
1332357,451156500,2026-01-25 18:56,M1k3,0,Slavs,L
1332374,451167446,2026-01-25 19:36,Dark De Bruyne,0,Jurchens,L
1332374,451167446,2026-01-25 19:36,ddk,1,Bulgarians,W
1332374,451167446,2026-01-25 19:36,tyPo Fan,1,Inca,W
1332374,451167446,2026-01-25 19:36,thelivi,0,Persians,L
1332374,451167446,2026-01-25 19:36,guruGreatest,1,Gurjaras,W
1332374,451167446,2026-01-25 19:36,stylishsteam,0,Georgians,L
1332374,451167446,2026-01-25 19:36,TiShi,0,Franks,L
1332424,451178000,2026-01-25 20:30,Dark De Bruyne,1,Koreans,W
1332424,451178000,2026-01-25 20:30,trush25,0,Poles,L
1332424,451178000,2026-01-25 20:30,I'm Dead Guyzzz...,1,Chinese,W
1332424,451178000,2026-01-25 20:30,ddk,0,Wei,L
1332424,451178000,2026-01-25 20:30,guruGreatest,1,Tatars,W
1332424,451178000,2026-01-25 20:30,TiShi,1,Magyars,W
1332424,451178000,2026-01-25 20:30,tyPo,0,Japanese,L
1332461,451196007,2026-01-25 21:02,Dark De Bruyne,1,Magyars,W
1332461,451196007,2026-01-25 21:02,newisyou,0,Britons,L
1332461,451196007,2026-01-25 21:02,Shadeslayer,0,Lithuanians,L
1332461,451196007,2026-01-25 21:02,I'm Dead Guyzzz...,0,Portuguese,L
1332461,451196007,2026-01-25 21:02,ddk,1,Wu,W
1332461,451196007,2026-01-25 21:02,sundar7238,1,Celts,W
1332461,451196007,2026-01-25 21:02,TiShi,1,Teutons,W
1332461,451196007,2026-01-25 21:02,tyPo,0,Bohemians,L
1332835,451334275,2026-01-26 08:21,MuttonKuska,1,Bohemians,W
1332835,451334275,2026-01-26 08:21,centurion12,0,Chinese,L
1332835,451334275,2026-01-26 08:21,Dark De Bruyne,0,Burgundians,L
1332835,451334275,2026-01-26 08:21,Shadeslayer,1,Burmese,W
1332835,451334275,2026-01-26 08:21,Gajini,0,Aztecs,L
1332835,451334275,2026-01-26 08:21,tyPo,1,Ethiopians,W
1332853,451337343,2026-01-26 09:14,centurion12,1,Khmer,W
1332853,451337343,2026-01-26 09:14,Dark De Bruyne,0,Wu,L
1332853,451337343,2026-01-26 09:14,I'm Dead Guyzzz...,0,Poles,L
1332853,451337343,2026-01-26 09:14,Gajini,0,Mongols,L
1332853,451337343,2026-01-26 09:14,tyPo,1,Sicilians,W
1332869,451354551,2026-01-26 11:33,centurion12,1,Franks,L
1332869,451354551,2026-01-26 11:33,Shadeslayer,1,Khitans,L
1332869,451354551,2026-01-26 11:33,thelivi,0,Khmer,W
1332869,451354551,2026-01-26 11:33,Gajini,1,Italians,L
1332869,451354551,2026-01-26 11:33,stylishsteam,0,Portuguese,W
1332869,451354551,2026-01-26 11:33,sundar7238,0,Ethiopians,W
1332869,451354551,2026-01-26 11:33,tyPo,0,Byzantines,W
1332871,451354551,2026-01-26 12:15,centurion12,0,Franks,L
1332871,451354551,2026-01-26 12:15,Shadeslayer,0,Khitans,L
1332871,451354551,2026-01-26 12:15,thelivi,1,Khmer,W
1332871,451354551,2026-01-26 12:15,Gajini,1,Italians,W
1332871,451354551,2026-01-26 12:15,stylishsteam,0,Portuguese,L
1332871,451354551,2026-01-26 12:15,sundar7238,1,Ethiopians,W
1332871,451354551,2026-01-26 12:15,tyPo,0,Byzantines,L
1332882,451372635,2026-01-26 14:59,centurion12,1,Dravidians,W
1332882,451372635,2026-01-26 14:59,Shadeslayer,1,Italians,W
1332882,451372635,2026-01-26 14:59,I'm Dead Guyzzz...,1,Aztecs,W
1332882,451372635,2026-01-26 14:59,thelivi,0,Shu,L
1332882,451372635,2026-01-26 14:59,Gajini,1,Maya,W
1332882,451372635,2026-01-26 14:59,stylishsteam,0,Huns,L
1332882,451372635,2026-01-26 14:59,sundar7238,0,Bulgarians,L
1332882,451372635,2026-01-26 14:59,tyPo,0,Lithuanians,L
1332895,451383654,2026-01-26 15:39,centurion12,0,Shu,W
1332895,451383654,2026-01-26 15:39,trush25,0,Vikings,W
1332895,451383654,2026-01-26 15:39,drgameher,1,Celts,L
1332895,451383654,2026-01-26 15:39,tyPo Fan,1,Mongols,L
1332895,451383654,2026-01-26 15:39,thelivi,1,Romans,L
1332895,451383654,2026-01-26 15:39,Gajini,1,Hindustanis,L
1332895,451383654,2026-01-26 15:39,guruGreatest,0,Turks,W
1332895,451383654,2026-01-26 15:39,tyPo,0,Saracens,W
1332911,451391458,2026-01-26 16:21,ImVaibhav,0,Burmese,W
1332911,451391458,2026-01-26 16:21,trush25,1,Armenians,L
1332911,451391458,2026-01-26 16:21,Shadeslayer,1,Koreans,L
1332911,451391458,2026-01-26 16:21,I'm Dead Guyzzz...,0,Teutons,W
1332911,451391458,2026-01-26 16:21,tyPo Fan,0,Turks,W
1332911,451391458,2026-01-26 16:21,Gajini,1,Franks,L
1332911,451391458,2026-01-26 16:21,guruGreatest,1,Aztecs,L
1332953,451403340,2026-01-26 17:27,ImVaibhav,1,Malians,W
1332953,451403340,2026-01-26 17:27,trush25,0,Shu,L
1332953,451403340,2026-01-26 17:27,drgameher,1,Khmer,W
1332953,451403340,2026-01-26 17:27,I'm Dead Guyzzz...,0,Gurjaras,L
1332953,451403340,2026-01-26 17:27,thelivi,1,Byzantines,W
1332953,451403340,2026-01-26 17:27,Gajini,0,Poles,L
1332953,451403340,2026-01-26 17:27,guruGreatest,1,Sicilians,W
1332953,451403340,2026-01-26 17:27,sundar7238,0,Turks,L
1332975,451412637,2026-01-26 18:13,drgameher,1,Koreans,W
1332975,451412637,2026-01-26 18:13,Shadeslayer,1,Bengalis,W
1332975,451412637,2026-01-26 18:13,I'm Dead Guyzzz...,0,Spanish,L
1332975,451412637,2026-01-26 18:13,tyPo Fan,1,Vikings,W
1332975,451412637,2026-01-26 18:13,thelivi,0,Georgians,L
1332975,451412637,2026-01-26 18:13,Gajini,0,Goths,L
1332975,451412637,2026-01-26 18:13,guruGreatest,1,Malians,W
1332975,451412637,2026-01-26 18:13,TiShi,0,Jurchens,L
1332995,451420904,2026-01-26 19:19,drgameher,1,Saracens,L
1332995,451420904,2026-01-26 19:19,thelivi,1,Berbers,L
1332995,451420904,2026-01-26 19:19,Gajini,1,Koreans,L
1332995,451420904,2026-01-26 19:19,guruGreatest,1,Goths,L
1332995,451420904,2026-01-26 19:19,sundar7238,0,Britons,W
1332995,451420904,2026-01-26 19:19,TiShi,0,Poles,W
1332995,451420904,2026-01-26 19:19,tyPo,0,Persians,W
1334918,452374192,2026-01-30 18:20,MuttonKuska,1,Celts,W
1334918,452374192,2026-01-30 18:20,centurion12,0,Vietnamese,L
1334918,452374192,2026-01-30 18:20,thelivi,0,Magyars,L
1334918,452374192,2026-01-30 18:20,Gajini,0,Tatars,L
1334918,452374192,2026-01-30 18:20,stylishsteam,0,Britons,L
1334918,452374192,2026-01-30 18:20,TiShi,1,Koreans,W
1334918,452374192,2026-01-30 18:20,tyPo,1,Malians,W
1334918,452374192,2026-01-30 18:20,M1k3,1,Shu,W
1334925,452374192,2026-01-30 19:08,MuttonKuska,0,Celts,L
1334925,452374192,2026-01-30 19:08,centurion12,1,Vietnamese,W
1334925,452374192,2026-01-30 19:08,thelivi,0,Magyars,L
1334925,452374192,2026-01-30 19:08,Gajini,1,Tatars,W
1334925,452374192,2026-01-30 19:08,stylishsteam,0,Britons,L
1334925,452374192,2026-01-30 19:08,TiShi,0,Koreans,L
1334925,452374192,2026-01-30 19:08,tyPo,1,Malians,W
1334925,452374192,2026-01-30 19:08,M1k3,1,Shu,W
1334950,452384355,2026-01-30 19:36,centurion12,1,Turks,W
1334950,452384355,2026-01-30 19:36,newisyou,0,Shu,L
1334950,452384355,2026-01-30 19:36,Shadeslayer,0,Dravidians,L
1334950,452384355,2026-01-30 19:36,thelivi,1,Berbers,W
1334950,452384355,2026-01-30 19:36,Gajini,1,Ethiopians,W
1334950,452384355,2026-01-30 19:36,TiShi,0,Huns,L
1334950,452384355,2026-01-30 19:36,tyPo,0,Teutons,L
1335472,452643108,2026-01-31 17:11,centurion12,0,Huns,L
1335472,452643108,2026-01-31 17:11,Dark De Bruyne,1,Armenians,W
1335472,452643108,2026-01-31 17:11,ddk,0,Gurjaras,L
1335472,452643108,2026-01-31 17:11,thelivi,0,Saracens,L
1335472,452643108,2026-01-31 17:11,Gajini,0,Britons,L
1335472,452643108,2026-01-31 17:11,sundar7238,1,Japanese,W
1335472,452643108,2026-01-31 17:11,M1k3,1,Jurchens,W
1335497,452652513,2026-01-31 17:59,centurion12,1,Dravidians,W
1335497,452652513,2026-01-31 17:59,drgameher,1,Malians,W
1335497,452652513,2026-01-31 17:59,ddk,1,Cumans,W
1335497,452652513,2026-01-31 17:59,Gajini,0,Gurjaras,L
1335497,452652513,2026-01-31 17:59,guruGreatest,0,Turks,L
1335497,452652513,2026-01-31 17:59,sundar7238,0,Ethiopians,L
1335497,452652513,2026-01-31 17:59,tyPo,1,Vikings,W
1335527,452666017,2026-01-31 18:47,drgameher,0,Maya,L
1335527,452666017,2026-01-31 18:47,thelivi,0,Gurjaras,L
1335527,452666017,2026-01-31 18:47,Gajini,0,Burmese,L
1335527,452666017,2026-01-31 18:47,guruGreatest,1,Slavs,W
1335527,452666017,2026-01-31 18:47,TiShi,1,Turks,W
1335546,452678131,2026-01-31 19:29,MuttonKuska,0,Byzantines,W
1335546,452678131,2026-01-31 19:29,Dark De Bruyne,1,Spanish,L
1335546,452678131,2026-01-31 19:29,drgameher,1,Italians,L
1335546,452678131,2026-01-31 19:29,guruGreatest,1,Huns,L
1335546,452678131,2026-01-31 19:29,TiShi,0,Celts,W
1335546,452678131,2026-01-31 19:29,tyPo,0,Berbers,W
1335563,452690043,2026-01-31 20:10,ninjavarier,0,Malay,L
1335563,452690043,2026-01-31 20:10,Dark De Bruyne,1,Dravidians,W
1335563,452690043,2026-01-31 20:10,drgameher,1,Georgians,W
1335563,452690043,2026-01-31 20:10,Gajini,0,Celts,L
1335563,452690043,2026-01-31 20:10,guruGreatest,1,Vikings,W
1335563,452690043,2026-01-31 20:10,sundar7238,1,Franks,W
1335563,452690043,2026-01-31 20:10,M1k3,0,Sicilians,L
1335588,452701778,2026-01-31 21:05,ninjavarier,1,Italians,W
1335588,452701778,2026-01-31 21:05,drgameher,0,Spanish,L
1335588,452701778,2026-01-31 21:05,newisyou,0,Lithuanians,L
1335588,452701778,2026-01-31 21:05,Gajini,1,Byzantines,W
1335588,452701778,2026-01-31 21:05,guruGreatest,0,Mongols,L
1335588,452701778,2026-01-31 21:05,sundar7238,1,Berbers,W
1335588,452701778,2026-01-31 21:05,TiShi,1,Hindustanis,W
1335588,452701778,2026-01-31 21:05,tyPo,0,Bohemians,L
1335622,452717511,2026-01-31 21:50,Dark De Bruyne,0,Hindustanis,L
1335622,452717511,2026-01-31 21:50,drgameher,0,Poles,L
1335622,452717511,2026-01-31 21:50,newisyou,1,Malians,W
1335622,452717511,2026-01-31 21:50,guruGreatest,0,Lithuanians,L
1335622,452717511,2026-01-31 21:50,sundar7238,0,Burgundians,L
1335622,452717511,2026-01-31 21:50,tyPo,1,Saracens,W
1335924,452843747,2026-02-01 07:14,MuttonKuska,0,Burgundians,W
1335924,452843747,2026-02-01 07:14,centurion12,0,Ethiopians,W
1335924,452843747,2026-02-01 07:14,Dark De Bruyne,1,Tatars,L
1335924,452843747,2026-02-01 07:14,ddk,0,Wei,W
1335924,452843747,2026-02-01 07:14,Gajini,1,Poles,L
1335924,452843747,2026-02-01 07:14,tyPo,0,Spanish,W
1335924,452843747,2026-02-01 07:14,M1k3,1,Turks,L
1335948,452851337,2026-02-01 07:54,centurion12,1,Franks,W
1335948,452851337,2026-02-01 07:54,Shadeslayer,0,Wu,L
1335948,452851337,2026-02-01 07:54,ddk,0,Tatars,L
1335948,452851337,2026-02-01 07:54,thelivi,1,Aztecs,W
1335948,452851337,2026-02-01 07:54,Gajini,1,Gurjaras,W
1335948,452851337,2026-02-01 07:54,tyPo,0,Goths,L
1335948,452851337,2026-02-01 07:54,M1k3,1,Jurchens,W
1335968,452856868,2026-02-01 08:30,MuttonKuska,1,Lithuanians,L
1335968,452856868,2026-02-01 08:30,centurion12,0,Poles,W
1335968,452856868,2026-02-01 08:30,Dark De Bruyne,0,Koreans,W
1335968,452856868,2026-02-01 08:30,Shadeslayer,1,Jurchens,L
1335968,452856868,2026-02-01 08:30,ddk,1,Vikings,L
1335968,452856868,2026-02-01 08:30,Gajini,1,Cumans,L
1335968,452856868,2026-02-01 08:30,tyPo,0,Burgundians,W
1335988,452875154,2026-02-01 10:38,Dark De Bruyne,1,Spanish,W
1335988,452875154,2026-02-01 10:38,ddk,0,Ethiopians,L
1335988,452875154,2026-02-01 10:38,guruGreatest,1,Bulgarians,W
1335988,452875154,2026-02-01 10:38,stylishsteam,1,Cumans,W
1335988,452875154,2026-02-01 10:38,sundar7238,1,Burgundians,W
1335988,452875154,2026-02-01 10:38,TiShi,0,Mongols,L
1335988,452875154,2026-02-01 10:38,tyPo,0,Goths,L
1335988,452875154,2026-02-01 10:38,Kaipullae,0,Celts,L
1335992,452879770,2026-02-01 11:13,centurion12,0,Berbers,W
1335992,452879770,2026-02-01 11:13,Dark De Bruyne,1,Shu,L
1335992,452879770,2026-02-01 11:13,guruGreatest,1,Bohemians,L
1335992,452879770,2026-02-01 11:13,stylishsteam,0,Wei,W
1335992,452879770,2026-02-01 11:13,sundar7238,1,Mongols,L
1335992,452879770,2026-02-01 11:13,TiShi,0,Georgians,W
1335992,452879770,2026-02-01 11:13,tyPo,1,Italians,L
1335992,452879770,2026-02-01 11:13,M1k3,0,Lithuanians,W
1336000,452886896,2026-02-01 12:01,centurion12,1,Bulgarians,W
1336000,452886896,2026-02-01 12:01,Dark De Bruyne,0,Aztecs,L
1336000,452886896,2026-02-01 12:01,aquasama7056,0,Wu,L
1336000,452886896,2026-02-01 12:01,tyPo Fan,1,Byzantines,W
1336000,452886896,2026-02-01 12:01,Gajini,0,Burgundians,L
1336000,452886896,2026-02-01 12:01,guruGreatest,0,Japanese,L
1336000,452886896,2026-02-01 12:01,TiShi,1,Dravidians,W
1336005,452893008,2026-02-01 12:43,Dark De Bruyne,0,Saracens,L
1336005,452893008,2026-02-01 12:43,aquasama7056,1,Goths,W
1336005,452893008,2026-02-01 12:43,rusher,1,Persians,W
1336005,452893008,2026-02-01 12:43,tyPo Fan,0,Koreans,L
1336005,452893008,2026-02-01 12:43,Gajini,1,Portuguese,W
1336005,452893008,2026-02-01 12:43,guruGreatest,0,Britons,L
1336005,452893008,2026-02-01 12:43,TiShi,1,Berbers,W
1336005,452893008,2026-02-01 12:43,Kaipullae,0,Vikings,L
1336053,452925826,2026-02-01 15:30,MuttonKuska,0,Khmer,W
1336053,452925826,2026-02-01 15:30,centurion12,0,Byzantines,W
1336053,452925826,2026-02-01 15:30,Gajini,0,Franks,W
1336053,452925826,2026-02-01 15:30,guruGreatest,1,Sicilians,L
1336053,452925826,2026-02-01 15:30,TiShi,1,Hindustanis,L
1336053,452925826,2026-02-01 15:30,M1k3,1,Chinese,L
1336053,452925826,2026-02-01 15:30,Kaipullae,1,Aztecs,L
1336205,452998490,2026-02-01 19:44,Dark De Bruyne,1,Britons,L
1336205,452998490,2026-02-01 19:44,Shadeslayer,1,Teutons,L
1336205,452998490,2026-02-01 19:44,ddk,1,Aztecs,L
1336205,452998490,2026-02-01 19:44,thelivi,0,Celts,W
1336205,452998490,2026-02-01 19:44,TiShi,1,Khitans,L
1336205,452998490,2026-02-01 19:44,tyPo,0,Poles,W
1336205,452998490,2026-02-01 19:44,M1k3,0,Bulgarians,W
1336241,453009314,2026-02-01 20:27,Dark De Bruyne,0,Turks,W
1336241,453009314,2026-02-01 20:27,ddk,0,Bulgarians,W
1336241,453009314,2026-02-01 20:27,thelivi,0,Hindustanis,W
1336241,453009314,2026-02-01 20:27,TiShi,1,Dravidians,L
1336241,453009314,2026-02-01 20:27,tyPo,0,Burmese,W
1336241,453009314,2026-02-01 20:27,M1k3,1,Japanese,L
